Num,Div,Date,Time,Field,Visitor,TeamV,Home,TeamH,,,,,,,,,,,,
101935,B12A,10/30/2010,12:00 AM,F1,3185,DenLi-Mauricio,2880,Amer-Haynes,,,,,,,,,,,,
101936,B12A,11/6/2010,12:00 AM,F1,2657,WBG-Minnocci,2763,WClass-Tambi,,,,,,,,,,,,
101937,B12A,11/6/2010,12:00 AM,TBS(H),2706,Clark-Hodge,2978,Mah-Rosenblum,,,,,,,,,,,,
101938,B12A,11/6/2010,12:00 AM,F1,2880,Amer-Haynes,2951,GRock-Ray,,,,,,,,,,,,
101939,B12A,11/6/2010,12:00 AM,F1,3046,Mont-Obaditch,2672,Thistle-Munro,,,,,,,,,,,,
101940,B12A,11/6/2010,12:00 AM,F1,3185,DenLi-Mauricio,2842,Mar-Edwards,,,,,,,,,,,,
101941,B12A,11/13/2010,12:00 AM,F1,2657,WBG-Minnocci,3046,Mont-Obaditch,,,,,,,,,,,,
101942,B12A,11/13/2010,12:00 AM,F1,2672,Thistle-Munro,2720,RYSA-Kilday,,,,,,,,,,,,
101943,B12A,11/13/2010,12:00 AM,F1,2706,Clark-Hodge,2951,GRock-Ray,,,,,,,,,,,,
101944,B12A,11/13/2010,12:00 AM,F1,2763,WClass-Tambi,2880,Amer-Haynes,,,,,,,,,,,,
101945,B12A,11/13/2010,12:00 AM,F1,2978,Mah-Rosenblum,3185,DenLi-Mauricio,,,,,,,,,,,,
101946,B12A,11/20/2010,12:00 AM,F1,2720,RYSA-Kilday,2657,WBG-Minnocci,,,,,,,,,,,,
101947,B12A,11/20/2010,12:00 AM,F1,2842,Mar-Edwards,2672,Thistle-Munro,,,,,,,,,,,,
101948,B12A,11/20/2010,12:00 AM,F1,2880,Amer-Haynes,2706,Clark-Hodge,,,,,,,,,,,,
101949,B12A,11/20/2010,12:00 AM,F1,2951,GRock-Ray,3185,DenLi-Mauricio,,,,,,,,,,,,
101950,B12A,11/20/2010,12:00 AM,F1,3046,Mont-Obaditch,2763,WClass-Tambi,,,,,,,,,,,,
101951,B12BB,9/11/2010,12:00 AM,F1,2637,FLAS-Joyce,2484,Wald-Reynolds,,,,,,,,,,,,
101952,B12BB,9/11/2010,12:00 AM,F1,2757,Iron-Fernandes,3124,NoVal-Jamgot,,,,,,,,,,,,
101953,B12BB,9/11/2010,12:00 AM,F1,2911,RV-Meyer,2574,Torp-Print,,,,,,,,,,,,
101954,B12BB,9/18/2010,12:00 AM,TBS(V),2637,FLAS-Joyce,2911,RV-Meyer,,,,,,,,,,,,
101955,B12BB,9/18/2010,12:00 AM,TBS(H),2757,Iron-Fernandes,2484,Wald-Reynolds,,,,,,,,,,,,
101956,B12BB,9/18/2010,12:00 AM,F1,3124,NoVal-Jamgot,2574,Torp-Print,,,,,,,,,,,,
101957,B12BB,9/25/2010,12:00 AM,F1,2484,Wald-Reynolds,3124,NoVal-Jamgot,,,,,,,,,,,,
101958,B12BB,9/25/2010,12:00 AM,F1,2637,FLAS-Joyce,2574,Torp-Print,,,,,,,,,,,,
101959,B12BB,9/25/2010,12:00 AM,F1,2911,RV-Meyer,2757,Iron-Fernandes,,,,,,,,,,,,
101960,B12BB,10/2/2010,12:00 AM,F1,2484,Wald-Reynolds,2911,RV-Meyer,,,,,,,,,,,,
101961,B12BB,10/2/2010,12:00 AM,F1,2574,Torp-Print,2757,Iron-Fernandes,,,,,,,,,,,,
101962,B12BB,10/2/2010,12:00 AM,F1,3124,NoVal-Jamgot,2637,FLAS-Joyce,,,,,,,,,,,,
101963,B12BB,10/16/2010,12:00 AM,F1,2574,Torp-Print,2484,Wald-Reynolds,,,,,,,,,,,,
101964,B12BB,10/16/2010,12:00 AM,F1,2757,Iron-Fernandes,2637,FLAS-Joyce,,,,,,,,,,,,
101965,B12BB,10/16/2010,12:00 AM,F1,3124,NoVal-Jamgot,2911,RV-Meyer,,,,,,,,,,,,
101966,B12BB,10/23/2010,12:00 AM,F1,2484,Wald-Reynolds,2637,FLAS-Joyce,,,,,,,,,,,,
101967,B12BB,10/23/2010,12:00 AM,F1,2574,Torp-Print,2911,RV-Meyer,,,,,,,,,,,,
101968,B12BB,10/23/2010,12:00 AM,F1,3124,NoVal-Jamgot,2757,Iron-Fernandes,,,,,,,,,,,,
101969,B12BB,10/30/2010,12:00 AM,F1,2484,Wald-Reynolds,2757,Iron-Fernandes,,,,,,,,,,,,
101970,B12BB,10/30/2010,12:00 AM,F1,2574,Torp-Print,3124,NoVal-Jamgot,,,,,,,,,,,,
101971,B12BB,10/30/2010,12:00 AM,F1,2911,RV-Meyer,2637,FLAS-Joyce,,,,,,,,,,,,
101972,B12BB,11/6/2010,12:00 AM,TBS(V),2574,Torp-Print,2637,FLAS-Joyce,,,,,,,,,,,,
101973,B12BB,11/6/2010,12:00 AM,F1,2757,Iron-Fernandes,2911,RV-Meyer,,,,,,,,,,,,
101974,B12BB,11/6/2010,12:00 AM,F1,3124,NoVal-Jamgot,2484,Wald-Reynolds,,,,,,,,,,,,
101975,B12BB,11/13/2010,12:00 AM,F1,2637,FLAS-Joyce,3124,NoVal-Jamgot,,,,,,,,,,,,
101976,B12BB,11/13/2010,12:00 AM,F1,2757,Iron-Fernandes,2574,Torp-Print,,,,,,,,,,,,
101977,B12BB,11/13/2010,12:00 AM,F1,2911,RV-Meyer,2484,Wald-Reynolds,,,,,,,,,,,,
101978,B12BB,11/20/2010,12:00 AM,F1,2484,Wald-Reynolds,2574,Torp-Print,,,,,,,,,,,,
101979,B12BB,11/20/2010,12:00 AM,F1,2637,FLAS-Joyce,2757,Iron-Fernandes,,,,,,,,,,,,
101980,B12BB,11/20/2010,12:00 AM,F1,2911,RV-Meyer,3124,NoVal-Jamgot,,,,,,,,,,,,
101981,B12BW,9/11/2010,12:00 AM,F1,2793,Bay-Alcantara,2823,DenLi-Cunha,,,,,,,,,,,,
101982,B12BW,9/11/2010,12:00 AM,TBS(V),2896,CougSC-Majtyka,2789,Berg-Yaringano,,,,,,,,,,,,
101983,B12BW,9/11/2010,12:00 AM,F1,3170,Ft.Lee-Chhachhi,2688,Ten-Sujak,,,,,,,,,,,,
101984,B12BW,9/18/2010,12:00 AM,TBS(V),2688,Ten-Sujak,2789,Berg-Yaringano,,,,,,,,,,,,
101985,B12BW,9/18/2010,12:00 AM,F1,2793,Bay-Alcantara,2896,CougSC-Majtyka,,,,,,,,,,,,
101986,B12BW,9/18/2010,12:00 AM,F1,3170,Ft.Lee-Chhachhi,2823,DenLi-Cunha,,,,,,,,,,,,
101987,B12BW,9/25/2010,12:00 AM,F1,2793,Bay-Alcantara,2789,Berg-Yaringano,,,,,,,,,,,,
101988,B12BW,9/25/2010,12:00 AM,F1,2823,DenLi-Cunha,2688,Ten-Sujak,,,,,,,,,,,,
101989,B12BW,9/25/2010,12:00 AM,TBS(H),2896,CougSC-Majtyka,3170,Ft.Lee-Chhachhi,,,,,,,,,,,,
101990,B12BW,10/2/2010,12:00 AM,F1,2688,Ten-Sujak,2793,Bay-Alcantara,,,,,,,,,,,,
101991,B12BW,10/2/2010,12:00 AM,F1,2789,Berg-Yaringano,3170,Ft.Lee-Chhachhi,,,,,,,,,,,,
101992,B12BW,10/2/2010,12:00 AM,F1,2823,DenLi-Cunha,2896,CougSC-Majtyka,,,,,,,,,,,,
101993,B12BW,10/16/2010,12:00 AM,F1,2688,Ten-Sujak,2896,CougSC-Majtyka,,,,,,,,,,,,
101994,B12BW,10/16/2010,12:00 AM,F1,2789,Berg-Yaringano,2823,DenLi-Cunha,,,,,,,,,,,,
101995,B12BW,10/16/2010,12:00 AM,F1,3170,Ft.Lee-Chhachhi,2793,Bay-Alcantara,,,,,,,,,,,,
101996,B12BW,10/23/2010,12:00 AM,F1,2688,Ten-Sujak,3170,Ft.Lee-Chhachhi,,,,,,,,,,,,
101997,B12BW,10/23/2010,12:00 AM,F1,2789,Berg-Yaringano,2896,CougSC-Majtyka,,,,,,,,,,,,
101998,B12BW,10/23/2010,12:00 AM,F1,2823,DenLi-Cunha,2793,Bay-Alcantara,,,,,,,,,,,,
101999,B12BW,10/30/2010,12:00 AM,F1,2789,Berg-Yaringano,2688,Ten-Sujak,,,,,,,,,,,,
102000,B12BW,10/30/2010,12:00 AM,F1,2823,DenLi-Cunha,3170,Ft.Lee-Chhachhi,,,,,,,,,,,,
102001,B12BW,10/30/2010,12:00 AM,F1,2896,CougSC-Majtyka,2793,Bay-Alcantara,,,,,,,,,,,,
102002,B12BW,11/6/2010,12:00 AM,F1,2688,Ten-Sujak,2823,DenLi-Cunha,,,,,,,,,,,,
102003,B12BW,11/6/2010,12:00 AM,F1,2789,Berg-Yaringano,2793,Bay-Alcantara,,,,,,,,,,,,
102004,B12BW,11/6/2010,12:00 AM,F1,3170,Ft.Lee-Chhachhi,2896,CougSC-Majtyka,,,,,,,,,,,,
102005,B12BW,11/13/2010,12:00 AM,F1,2793,Bay-Alcantara,2688,Ten-Sujak,,,,,,,,,,,,
102006,B12BW,11/13/2010,12:00 AM,F1,2896,CougSC-Majtyka,2823,DenLi-Cunha,,,,,,,,,,,,
102007,B12BW,11/13/2010,12:00 AM,F1,3170,Ft.Lee-Chhachhi,2789,Berg-Yaringano,,,,,,,,,,,,
102008,B12BW,11/20/2010,12:00 AM,F1,2793,Bay-Alcantara,3170,Ft.Lee-Chhachhi,,,,,,,,,,,,
102009,B12BW,11/20/2010,12:00 AM,F1,2823,DenLi-Cunha,2789,Berg-Yaringano,,,,,,,,,,,,
102010,B12BW,11/20/2010,12:00 AM,F1,2896,CougSC-Majtyka,2688,Ten-Sujak,,,,,,,,,,,,
102011,B12CB,9/11/2010,12:00 AM,F1,2607,Ars-Ciocca,3063,Mont-Anderson,,,,,,,,,,,,
102012,B12CB,9/11/2010,12:00 AM,F1,2998,Aviators-Behren,2719,RYSA-Dacal,,,,,,,,,,,,
102013,B12CB,9/11/2010,12:00 AM,F1,3032,Nutley-Geltrude,3068,Sting-DeGannes,,,,,,,,,,,,
102014,B12CB,9/18/2010,12:00 AM,F1,2998,Aviators-Behren,2607,Ars-Ciocca,,,,,,,,,,,,
102015,B12CB,9/18/2010,12:00 AM,F1,3032,Nutley-Geltrude,2719,RYSA-Dacal,,,,,,,,,,,,
102016,B12CB,9/18/2010,12:00 AM,TBS(H),3068,Sting-DeGannes,3063,Mont-Anderson,,,,,,,,,,,,
102017,B12CB,9/25/2010,12:00 AM,F1,2607,Ars-Ciocca,3032,Nutley-Geltrude,,,,,,,,,,,,
102018,B12CB,9/25/2010,12:00 AM,F1,2719,RYSA-Dacal,3068,Sting-DeGannes,,,,,,,,,,,,
102019,B12CB,9/25/2010,12:00 AM,F1,2998,Aviators-Behren,3063,Mont-Anderson,,,,,,,,,,,,
102020,B12CB,10/2/2010,12:00 AM,F1,2719,RYSA-Dacal,2607,Ars-Ciocca,,,,,,,,,,,,
102021,B12CB,10/2/2010,12:00 AM,F1,3063,Mont-Anderson,3032,Nutley-Geltrude,,,,,,,,,,,,
102022,B12CB,10/2/2010,12:00 AM,F1,3068,Sting-DeGannes,2998,Aviators-Behren,,,,,,,,,,,,
102023,B12CB,10/16/2010,12:00 AM,F1,3032,Nutley-Geltrude,2998,Aviators-Behren,,,,,,,,,,,,
102024,B12CB,10/16/2010,12:00 AM,F1,3063,Mont-Anderson,2719,RYSA-Dacal,,,,,,,,,,,,
102025,B12CB,10/16/2010,12:00 AM,F1,3068,Sting-DeGannes,2607,Ars-Ciocca,,,,,,,,,,,,
102026,B12CB,10/23/2010,12:00 AM,F1,2719,RYSA-Dacal,2998,Aviators-Behren,,,,,,,,,,,,
102027,B12CB,10/23/2010,12:00 AM,F1,3063,Mont-Anderson,2607,Ars-Ciocca,,,,,,,,,,,,
102028,B12CB,10/23/2010,12:00 AM,F1,3068,Sting-DeGannes,3032,Nutley-Geltrude,,,,,,,,,,,,
102029,B12CB,10/30/2010,12:00 AM,F1,2607,Ars-Ciocca,2998,Aviators-Behren,,,,,,,,,,,,
102030,B12CB,10/30/2010,12:00 AM,F1,2719,RYSA-Dacal,3032,Nutley-Geltrude,,,,,,,,,,,,
102031,B12CB,10/30/2010,12:00 AM,F1,3063,Mont-Anderson,3068,Sting-DeGannes,,,,,,,,,,,,
102032,B12CB,11/6/2010,12:00 AM,F1,3032,Nutley-Geltrude,2607,Ars-Ciocca,,,,,,,,,,,,
102033,B12CB,11/6/2010,12:00 AM,F1,3063,Mont-Anderson,2998,Aviators-Behren,,,,,,,,,,,,
102034,B12CB,11/6/2010,12:00 AM,F1,3068,Sting-DeGannes,2719,RYSA-Dacal,,,,,,,,,,,,
102035,B12CB,11/13/2010,12:00 AM,F1,2607,Ars-Ciocca,2719,RYSA-Dacal,,,,,,,,,,,,
102036,B12CB,11/13/2010,12:00 AM,F1,2998,Aviators-Behren,3068,Sting-DeGannes,,,,,,,,,,,,
102037,B12CB,11/13/2010,12:00 AM,F1,3032,Nutley-Geltrude,3063,Mont-Anderson,,,,,,,,,,,,
102038,B12CB,11/20/2010,12:00 AM,TBS(H),2607,Ars-Ciocca,3068,Sting-DeGannes,,,,,,,,,,,,
102039,B12CB,11/20/2010,12:00 AM,F1,2719,RYSA-Dacal,3063,Mont-Anderson,,,,,,,,,,,,
102040,B12CB,11/20/2010,12:00 AM,F1,2998,Aviators-Behren,3032,Nutley-Geltrude,,,,,,,,,,,,
102041,B12CW,9/11/2010,12:00 AM,F1,2512,Emer-Clouse,2778,Vikings-Pialtos,,,,,,,,,,,,
102042,B12CW,9/11/2010,12:00 AM,F1,2550,MW-Kirkpat,2938,Leonia-Marq,,,,,,,,,,,,
102043,B12CW,9/11/2010,12:00 AM,F1,3100,Ajax-Brooks,3007,Drag-Ivankic,,,,,,,,,,,,
102044,B12CW,9/18/2010,12:00 AM,F1,2512,Emer-Clouse,3007,Drag-Ivankic,,,,,,,,,,,,
102045,B12CW,9/18/2010,12:00 AM,TBS(B),2778,Vikings-Pialtos,2938,Leonia-Marq,,,,,,,,,,,,
102046,B12CW,9/18/2010,12:00 AM,F1,3100,Ajax-Brooks,2550,MW-Kirkpat,,,,,,,,,,,,
102047,B12CW,9/25/2010,12:00 AM,F1,2550,MW-Kirkpat,2512,Emer-Clouse,,,,,,,,,,,,
102048,B12CW,9/25/2010,12:00 AM,F1,3007,Drag-Ivankic,2778,Vikings-Pialtos,,,,,,,,,,,,
102049,B12CW,9/25/2010,12:00 AM,F1,3100,Ajax-Brooks,2938,Leonia-Marq,,,,,,,,,,,,
102050,B12CW,10/2/2010,12:00 AM,F1,2778,Vikings-Pialtos,3100,Ajax-Brooks,,,,,,,,,,,,
102051,B12CW,10/2/2010,12:00 AM,F1,2938,Leonia-Marq,2512,Emer-Clouse,,,,,,,,,,,,
102052,B12CW,10/2/2010,12:00 AM,F1,3007,Drag-Ivankic,2550,MW-Kirkpat,,,,,,,,,,,,
102053,B12CW,10/16/2010,12:00 AM,F1,2512,Emer-Clouse,3100,Ajax-Brooks,,,,,,,,,,,,
102054,B12CW,10/16/2010,12:00 AM,F1,2778,Vikings-Pialtos,2550,MW-Kirkpat,,,,,,,,,,,,
102055,B12CW,10/16/2010,12:00 AM,F1,2938,Leonia-Marq,3007,Drag-Ivankic,,,,,,,,,,,,
102056,B12CW,10/23/2010,12:00 AM,F1,2778,Vikings-Pialtos,2512,Emer-Clouse,,,,,,,,,,,,
102057,B12CW,10/23/2010,12:00 AM,TBS(V),2938,Leonia-Marq,2550,MW-Kirkpat,,,,,,,,,,,,
102058,B12CW,10/23/2010,12:00 AM,F1,3007,Drag-Ivankic,3100,Ajax-Brooks,,,,,,,,,,,,
102059,B12CW,10/30/2010,12:00 AM,TBS(H),2550,MW-Kirkpat,3100,Ajax-Brooks,,,,,,,,,,,,
102060,B12CW,10/30/2010,12:00 AM,F1,2938,Leonia-Marq,2778,Vikings-Pialtos,,,,,,,,,,,,
102061,B12CW,10/30/2010,12:00 AM,F1,3007,Drag-Ivankic,2512,Emer-Clouse,,,,,,,,,,,,
102062,B12CW,11/6/2010,12:00 AM,F1,2512,Emer-Clouse,2550,MW-Kirkpat,,,,,,,,,,,,
102063,B12CW,11/6/2010,12:00 AM,TBS(V),2778,Vikings-Pialtos,3007,Drag-Ivankic,,,,,,,,,,,,
102064,B12CW,11/6/2010,12:00 AM,F1,2938,Leonia-Marq,3100,Ajax-Brooks,,,,,,,,,,,,
102065,B12CW,11/13/2010,12:00 AM,TBS(H),2512,Emer-Clouse,2938,Leonia-Marq,,,,,,,,,,,,
102066,B12CW,11/13/2010,12:00 AM,F1,2550,MW-Kirkpat,3007,Drag-Ivankic,,,,,,,,,,,,
102067,B12CW,11/13/2010,12:00 AM,F1,3100,Ajax-Brooks,2778,Vikings-Pialtos,,,,,,,,,,,,
102068,B12CW,11/20/2010,12:00 AM,F1,2550,MW-Kirkpat,2778,Vikings-Pialtos,,,,,,,,,,,,
102069,B12CW,11/20/2010,12:00 AM,F1,3007,Drag-Ivankic,2938,Leonia-Marq,,,,,,,,,,,,
102070,B12CW,11/20/2010,12:00 AM,F1,3100,Ajax-Brooks,2512,Emer-Clouse,,,,,,,,,,,,
102071,B12D,9/11/2010,12:00 AM,F1,2844,Mar-Carney,2843,Mar-Hartigan,,,,,,,,,,,,
102072,B12D,9/11/2010,12:00 AM,F1,2912,RV-Russell,2881,Amer-Khanna,,,,,,,,,,,,
102073,B12D,9/11/2010,12:00 AM,F1,2946,Ten-Schiffman,2970,Dum-Downing,,,,,,,,,,,,
102074,B12D,9/11/2010,12:00 AM,F1,3060,Bell-Lazo,2862,Sea-Africa,,,,,,,,,,,,
102075,B12D,9/11/2010,12:00 AM,TBS(V),3165,Hotspur-Kocz,3157,Spar-Cortes,,,,,,,,,,,,
102076,B12D,9/18/2010,12:00 AM,F1,2843,Mar-Hartigan,3157,Spar-Cortes,,,,,,,,,,,,
102077,B12D,9/18/2010,12:00 AM,F1,2844,Mar-Carney,3060,Bell-Lazo,,,,,,,,,,,,
102078,B12D,9/18/2010,12:00 AM,F1,2862,Sea-Africa,3165,Hotspur-Kocz,,,,,,,,,,,,
102079,B12D,9/18/2010,12:00 AM,TBS(B),2912,RV-Russell,2946,Ten-Schiffman,,,,,,,,,,,,
102080,B12D,9/18/2010,12:00 AM,F1,2970,Dum-Downing,2881,Amer-Khanna,,,,,,,,,,,,
102081,B12D,9/25/2010,12:00 AM,F1,2862,Sea-Africa,2881,Amer-Khanna,,,,,,,,,,,,
102082,B12D,9/25/2010,12:00 AM,F1,2912,RV-Russell,2844,Mar-Carney,,,,,,,,,,,,
102083,B12D,9/25/2010,12:00 AM,F1,2946,Ten-Schiffman,3157,Spar-Cortes,,,,,,,,,,,,
102084,B12D,9/25/2010,12:00 AM,F1,3060,Bell-Lazo,2970,Dum-Downing,,,,,,,,,,,,
102085,B12D,9/25/2010,12:00 AM,F1,3165,Hotspur-Kocz,2843,Mar-Hartigan,,,,,,,,,,,,
102086,B12D,10/2/2010,12:00 AM,F1,2843,Mar-Hartigan,2862,Sea-Africa,,,,,,,,,,,,
102087,B12D,10/2/2010,12:00 AM,F1,2881,Amer-Khanna,2946,Ten-Schiffman,,,,,,,,,,,,
102088,B12D,10/2/2010,12:00 AM,F1,2970,Dum-Downing,2912,RV-Russell,,,,,,,,,,,,
102089,B12D,10/2/2010,12:00 AM,F1,3157,Spar-Cortes,3060,Bell-Lazo,,,,,,,,,,,,
102090,B12D,10/2/2010,12:00 AM,F1,3165,Hotspur-Kocz,2844,Mar-Carney,,,,,,,,,,,,
102091,B12D,10/16/2010,12:00 AM,F1,2862,Sea-Africa,2912,RV-Russell,,,,,,,,,,,,
102092,B12D,10/16/2010,12:00 AM,F1,2946,Ten-Schiffman,2844,Mar-Carney,,,,,,,,,,,,
102093,B12D,10/16/2010,12:00 AM,F1,3060,Bell-Lazo,2843,Mar-Hartigan,,,,,,,,,,,,
102094,B12D,10/16/2010,12:00 AM,F1,3157,Spar-Cortes,2881,Amer-Khanna,,,,,,,,,,,,
102095,B12D,10/16/2010,12:00 AM,F1,3165,Hotspur-Kocz,2970,Dum-Downing,,,,,,,,,,,,
102096,B12D,10/23/2010,12:00 AM,F1,2881,Amer-Khanna,2844,Mar-Carney,,,,,,,,,,,,
102097,B12D,10/23/2010,12:00 AM,F1,2946,Ten-Schiffman,2862,Sea-Africa,,,,,,,,,,,,
102098,B12D,10/23/2010,12:00 AM,F1,2970,Dum-Downing,2843,Mar-Hartigan,,,,,,,,,,,,
102099,B12D,10/23/2010,12:00 AM,F1,3060,Bell-Lazo,3165,Hotspur-Kocz,,,,,,,,,,,,
102100,B12D,10/23/2010,12:00 AM,F1,3157,Spar-Cortes,2912,RV-Russell,,,,,,,,,,,,
102101,B12D,10/30/2010,12:00 AM,F1,2843,Mar-Hartigan,2946,Ten-Schiffman,,,,,,,,,,,,
102102,B12D,10/30/2010,12:00 AM,TBS(H),2844,Mar-Carney,2862,Sea-Africa,,,,,,,,,,,,
102103,B12D,10/30/2010,12:00 AM,F1,2881,Amer-Khanna,3060,Bell-Lazo,,,,,,,,,,,,
102104,B12D,10/30/2010,12:00 AM,F1,2912,RV-Russell,3165,Hotspur-Kocz,,,,,,,,,,,,
102105,B12D,10/30/2010,12:00 AM,F1,3157,Spar-Cortes,2970,Dum-Downing,,,,,,,,,,,,
102106,B12D,11/6/2010,12:00 AM,TBS(B),2843,Mar-Hartigan,2881,Amer-Khanna,,,,,,,,,,,,
102107,B12D,11/6/2010,12:00 AM,F1,2844,Mar-Carney,3157,Spar-Cortes,,,,,,,,,,,,
102108,B12D,11/6/2010,12:00 AM,F1,2912,RV-Russell,3060,Bell-Lazo,,,,,,,,,,,,
102109,B12D,11/6/2010,12:00 AM,TBS(B),2946,Ten-Schiffman,3165,Hotspur-Kocz,,,,,,,,,,,,
102110,B12D,11/6/2010,12:00 AM,F1,2970,Dum-Downing,2862,Sea-Africa,,,,,,,,,,,,
102111,B12D,11/13/2010,12:00 AM,F1,2843,Mar-Hartigan,2912,RV-Russell,,,,,,,,,,,,
102112,B12D,11/13/2010,12:00 AM,F1,2844,Mar-Carney,2970,Dum-Downing,,,,,,,,,,,,
102113,B12D,11/13/2010,12:00 AM,F1,2862,Sea-Africa,3157,Spar-Cortes,,,,,,,,,,,,
102114,B12D,11/13/2010,12:00 AM,F1,2881,Amer-Khanna,3165,Hotspur-Kocz,,,,,,,,,,,,
102115,B12D,11/13/2010,12:00 AM,F1,3060,Bell-Lazo,2946,Ten-Schiffman,,,,,,,,,,,,
102116,B12D,11/20/2010,12:00 AM,F1,2843,Mar-Hartigan,2844,Mar-Carney,,,,,,,,,,,,
102117,B12D,11/20/2010,12:00 AM,F1,2862,Sea-Africa,3060,Bell-Lazo,,,,,,,,,,,,
102118,B12D,11/20/2010,12:00 AM,F1,2881,Amer-Khanna,2912,RV-Russell,,,,,,,,,,,,
102119,B12D,11/20/2010,12:00 AM,F1,2970,Dum-Downing,2946,Ten-Schiffman,,,,,,,,,,,,
102120,B12D,11/20/2010,12:00 AM,F1,3157,Spar-Cortes,3165,Hotspur-Kocz,,,,,,,,,,,,
102121,B12P,9/11/2010,12:00 AM,F1,2606,Ars-Weis,2889,Iron-Najarro,,,,,,,,,,,,
102122,B12P,9/11/2010,12:00 AM,F1,2802,Hotspur-Strauss,2573,Torp-Chagares,,,,,,,,,,,,
102123,B12P,9/11/2010,12:00 AM,F1,3040,Ridgfld-Chen,2745,Ft.Lee-Marin,,,,,,,,,,,,
102124,B12P,9/18/2010,12:00 AM,TBS(B),2606,Ars-Weis,2745,Ft.Lee-Marin,,,,,,,,,,,,
102125,B12P,9/18/2010,12:00 AM,F1,2889,Iron-Najarro,2573,Torp-Chagares,,,,,,,,,,,,
102126,B12P,9/18/2010,12:00 AM,F1,3040,Ridgfld-Chen,2802,Hotspur-Strauss,,,,,,,,,,,,
102127,B12P,9/25/2010,12:00 AM,F1,2745,Ft.Lee-Marin,2889,Iron-Najarro,,,,,,,,,,,,
102128,B12P,9/25/2010,12:00 AM,F1,2802,Hotspur-Strauss,2606,Ars-Weis,,,,,,,,,,,,
102129,B12P,9/25/2010,12:00 AM,F1,3040,Ridgfld-Chen,2573,Torp-Chagares,,,,,,,,,,,,
102130,B12P,10/2/2010,12:00 AM,F1,2573,Torp-Chagares,2606,Ars-Weis,,,,,,,,,,,,
102131,B12P,10/2/2010,12:00 AM,F1,2745,Ft.Lee-Marin,2802,Hotspur-Strauss,,,,,,,,,,,,
102132,B12P,10/2/2010,12:00 AM,F1,2889,Iron-Najarro,3040,Ridgfld-Chen,,,,,,,,,,,,
102133,B12P,10/16/2010,12:00 AM,F1,2573,Torp-Chagares,2745,Ft.Lee-Marin,,,,,,,,,,,,
102134,B12P,10/16/2010,12:00 AM,F1,2606,Ars-Weis,3040,Ridgfld-Chen,,,,,,,,,,,,
102135,B12P,10/16/2010,12:00 AM,F1,2889,Iron-Najarro,2802,Hotspur-Strauss,,,,,,,,,,,,
102136,B12P,10/23/2010,12:00 AM,F1,2573,Torp-Chagares,2802,Hotspur-Strauss,,,,,,,,,,,,
102137,B12P,10/23/2010,12:00 AM,F1,2745,Ft.Lee-Marin,3040,Ridgfld-Chen,,,,,,,,,,,,
102138,B12P,10/23/2010,12:00 AM,F1,2889,Iron-Najarro,2606,Ars-Weis,,,,,,,,,,,,
102139,B12P,10/30/2010,12:00 AM,F1,2573,Torp-Chagares,2889,Iron-Najarro,,,,,,,,,,,,
102140,B12P,10/30/2010,12:00 AM,F1,2745,Ft.Lee-Marin,2606,Ars-Weis,,,,,,,,,,,,
102141,B12P,10/30/2010,12:00 AM,F1,2802,Hotspur-Strauss,3040,Ridgfld-Chen,,,,,,,,,,,,
102142,B12P,11/6/2010,12:00 AM,F1,2573,Torp-Chagares,3040,Ridgfld-Chen,,,,,,,,,,,,
102143,B12P,11/6/2010,12:00 AM,F1,2606,Ars-Weis,2802,Hotspur-Strauss,,,,,,,,,,,,
102144,B12P,11/6/2010,12:00 AM,F1,2889,Iron-Najarro,2745,Ft.Lee-Marin,,,,,,,,,,,,
102145,B12P,11/13/2010,12:00 AM,F1,2606,Ars-Weis,2573,Torp-Chagares,,,,,,,,,,,,
102146,B12P,11/13/2010,12:00 AM,F1,2802,Hotspur-Strauss,2745,Ft.Lee-Marin,,,,,,,,,,,,
102147,B12P,11/13/2010,12:00 AM,F1,3040,Ridgfld-Chen,2889,Iron-Najarro,,,,,,,,,,,,
102148,B12P,11/20/2010,12:00 AM,F1,2745,Ft.Lee-Marin,2573,Torp-Chagares,,,,,,,,,,,,
102149,B12P,11/20/2010,12:00 AM,F1,2802,Hotspur-Strauss,2889,Iron-Najarro,,,,,,,,,,,,
102150,B12P,11/20/2010,12:00 AM,F1,3040,Ridgfld-Chen,2606,Ars-Weis,,,,,,,,,,,,
102151,B13A,9/11/2010,12:00 AM,F1,2764,WClass-Turkoz,2721,RYSA-Kilday,,,,,,,,,,,,
102152,B13A,9/11/2010,12:00 AM,TBS(B),2822,DenLi-Marta,3048,Mont-Keys,,,,,,,,,,,,
102153,B13A,9/11/2010,12:00 AM,F1,2882,Amer-Weber,3080,Ruth-Bonner,,,,,,,,,,,,
102154,B13A,9/11/2010,12:00 AM,F1,3004,GRock-Milbrodt,3077,Lodi-Santos,,,,,,,,,,,,
102155,B13A,9/18/2010,12:00 AM,F1,2721,RYSA-Kilday,3004,GRock-Milbrodt,,,,,,,,,,,,
102156,B13A,9/18/2010,12:00 AM,F1,2764,WClass-Turkoz,3077,Lodi-Santos,,,,,,,,,,,,
102157,B13A,9/18/2010,12:00 AM,TBS(B),3048,Mont-Keys,2882,Amer-Weber,,,,,,,,,,,,
102158,B13A,9/18/2010,12:00 AM,F1,3080,Ruth-Bonner,2822,DenLi-Marta,,,,,,,,,,,,
