123 Log Analyzer Report
Domain name:NCSA 2009
Using Filter: 
generated on Mon Jul 13 10:14:11 2009

Time Period:01/Jan/2009:00:01:02 - 13/Jul/2009:14:12:57 total 194 day(s)

General Statistics
Total Hits,5112439
Total Cached Hits,5112439
Average Hits Per Day,26352
Average Hits Per Hour,1100
Average Hits Per Visitor,13.8
Average Data Transferred per Hit,0.0 KB
Total Visitors,371052
Average Visitors Per Day ,1912
Average Time Spent,323 Seconds
Average PageViews per visitor,5.36
Average Downloads per visitor,0.04
Average Data Transferred per Visitor,0.0 KB
Total Uniq IPs,41445
Visitors Who Visit Once,22139
Visitors Who Visit more than Once,19306
Total PageViews,1990090
Average PageViews Per Day,10258
Total File Downloads,14215
Average File Downloads Per Day,73
Total Images,2139782
Average Images Per Day,11029
Total failed requests,265742
Total Incomplete File downloads requests,966
Number of visitors bookmarked your web site,183973
Total Data Transferred,0.00 KB
Average Data Transferred per Day,0.00 KB


Access Report
Daily Report
Date,Hits,Visitors,Uniq IPs,Data Transferred(KB)
773,/docs/Spring2006CupDiv_1_2_Info.doc,No referrer,4
774,/asp/Field_Directions.asp?ClubId=66&Field=Midlan
d+School,No referrer,4
775,/_vti_bin/shtml.dll/website.htm/map,No referrer,4
776,/asp/Forum/forum_Posting.asp?id=895,No referrer,4
777,/asp/Forum/forum_Posting.asp?id=1136,No referrer,4
778,/asp/Forum/forum_Posting.asp?id=1006,No referrer,4
779,/asp/Field_Directions.asp?ClubId=106&Field=WEEQU
AHIC+PARK+A+-+Newark,No referrer,4
780,/asp/ComposeMessage.asp?RecId=16&src=board,No referrer,4
781,/asp/History/Spring2002/Hst_Standings.asp,No referrer,4
782,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-VelazquezBU8,No referrer,4
783,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-VelasquezBU9,No referrer,4
784,/asp/Field_Directions.asp?ClubId=107&Field=Valle
y+Bank+Field,No referrer,4
785,/asp/Forum/forum_Posting.asp?id=924,No referrer,4
786,/NoDoc.htm,No referrer,4
787,/asp/Coaches/Field_Directions_List.asp,No referrer,4
788,/asp/Field_Directions.asp?ClubId=85&Field=Honiss
+School+Field,No referrer,4
789,/asp/Field_Directions.asp?ClubId=96&Field=POTTER
''S+FIELD,No referrer,3
790,/asp/Forum/forum_Posting.asp?id=1016,No referrer,3
791,/asp/Forum/forum_Posting.asp?id=909,No referrer,3
792,/asp/Forum/forum_Posting.asp?id=1033,No referrer,3
793,/asp/Forum/forum_Posting.asp?id=932,No referrer,3
794,/asp/Forum/forum_Posting.asp?id=936,No referrer,3
795,/asp/Forum/forum_Posting.asp?id=1057,No referrer,3
796,/asp/field_directions.asp?clubid=207&field=mt.+a
iry+sports+complex,No referrer,3
797,/asp/adm/Adm_Directions_Display.asp?ClubId=70&Fi
eld=COOLIDGE+SCHOOL,No referrer,3
798,/asp/Field_Directions.asp?ClubId=190&Field=De+Pa
ul+Catholic,No referrer,3
799,/asp/Forum/forum_Posting.asp?id=986,No referrer,3
800,/asp/Forum/forum_Posting.asp?id=965,No referrer,3
801,/asp/Referee/clubs_List.asp,No referrer,3
802,/docs/,No referrer,3
803,/asp/Forum/forum_Posting.asp?id=901,No referrer,3
804,/asp/Forum/forum_Posting.asp?id=996,No referrer,3
805,/asp/Forum/forum_Posting.asp?id=481,No referrer,3
806,/asp/Forum/forum_Posting.asp?id=458,No referrer,3
807,/asp/Coaches/Board_List.asp,No referrer,3
808,/asp/Field_Directions.asp?ClubId=155&Field=Emman
s+Road+Fields,No referrer,3
809,/asp/adm/Adm_Directions_Display.asp?ClubId=78&Fi
eld=NORTH+ROCKLAND+(NR-D),No referrer,3
810,/asp/Forum/forum_Posting.asp?id=323,No referrer,3
811,/asp/Field_Directions.asp?ClubId=172&Field=Fairf
ield+Recreation+Parks+Field,No referrer,3
812,/asp/Games_Sched_Print.asp?TeamNameSel=DOL-Abreu
BU18,No referrer,3
813,/asp/Forum/forum_Posting.asp?id=2481,No referrer,3
814,/asp/Forum/forum_Posting.asp?id=251,No referrer,3
815,/asp/Field_Directions.asp?ClubId=113&Field=River
bank+Park,No referrer,3
816,/Fall'01Final.doc,No referrer,3
817,/asp/Forum/forum_Posting.asp?id=149,No referrer,3
818,/asp/Forum/forum_Posting.asp?id=1179,No referrer,3
819,/asp/Forum/forum_Posting.asp?id=929,No referrer,3
820,/asp/Forum/forum_Posting.asp?id=928,No referrer,3
821,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-PinhoBU11,No referrer,3
822,/asp/Field_Directions.asp?ClubId=74&Field=Hopper
+Ave+Field+%28formerly+Berkeley%29,No referrer,3
823,/asp/Forum/forum_Posting.asp?id=268,No referrer,3
824,/asp/Forum/forum_Posting.asp?id=2891,No referrer,3
825,/asp/Forum/forum_Posting.asp?id=1093,No referrer,3
826,/asp/Forum/forum_Posting.asp?id=1121,No referrer,3
827,/asp/Forum/forum_Posting.asp?id=1129,No referrer,3
828,/asp/Forum/forum_Posting.asp?id=1126,No referrer,3
829,/asp/Field_Directions.asp?ClubId=174&Field=Unive
rsity+Field,No referrer,3
830,/asp/Forum/forum_Posting.asp?id=1100,No referrer,3
831,/asp/ComposeMessage.asp?RecId=140&src=club,No referrer,3
832,/asp/Field_Directions.asp?ClubId=96&Field=North+
Field+(formerly+Potters),No referrer,3
833,/asp/Field_Directions.asp?ClubId=81&Field=ROCKLA
ND+COMMUNITY+COLLEGE+(RCC),No referrer,2
834,/ComposeMessage.asp?src=referee,No referrer,2
835,/docs/Fall2008DivisionChampions.doc,No referrer,2
836,/asp/Field_Directions.asp?ClubId=81&Field=SUFFER
N+MIDDLE+SCHOOL+%23+4,No referrer,2
837,/asp/Field_Directions.asp?ClubId=174&Field=Hobar
t+%2D+Ridgefield+Park,No referrer,2
838,/asp/Field_Directions.asp?ClubId=98&Field=St.+Jo
seph's+Regional+High+School+TURF+FIELD,No referrer,2
839,/asp/Field_Directions.asp?ClubId=77&Field=NVRHS%
20-%20Demarest%20Upper,No referrer,2
840,/asp/field_directions.asp?clubid=179&field=count
y+college+of+morris,No referrer,2
841,/asp/Field_Directions.asp?ClubId=77&Field=Overpe
ck-Leonia+North+Park,No referrer,2
842,/asp/Clubs_Display.asp?ClubId=202,No referrer,2
843,/asp/Field_Directions.asp?ClubId=117&Field=Roy+W
.+Brown+Middle+School,No referrer,2
844,/Coaches_List_ByDiv.asp,No referrer,2
845,/asp/coaches_list.asp,No referrer,2
846,/asp/referee/Ref_Report_Print.asp?GameId=1404,No referrer,2
847,/asp/Field_Directions.asp?ClubId=122&Field=GOFFL
E%20BROOK%20PARK,No referrer,2
848,/asp/Field_Directions.asp?ClubId=73&Field=Hamilt
on%20School,No referrer,2
849,/asp/Field_Directions.asp?ClubId=68&Field=Stephe
n+Gregg+Park+(48th+St.),No referrer,2
850,/asp/select/slct_Tryouts.asp,No referrer,2
851,/asp/field_directions.asp?clubid=69&field=centra
l+valley+9,No referrer,2
852,/asp/adm/Adm_Directions_Display.asp?ClubId=70&Fi
eld=PULIS++A++%2D+FULL,No referrer,2
853,/asp/Field_Directions.asp?ClubId=83&Field=ST.+BE
NEDICT'S+PREP,No referrer,2
854,/asp/Field_Directions.asp?ClubId=164&Field=De+Pa
ul+Catholic+High+School,No referrer,2
855,/asp/Field_Directions.asp?ClubId=91&Field=RIVER%
20DELL%20HS%20(RDHS-Small)%20-%20Small-sided,No referrer,2
856,/asp/field_directions_list.asp?clubid=77,No referrer,2
857,/asp/Forum/forum_Posting.asp?id=747,No referrer,2
858,/asp/Forum/forum_Posting.asp?id=551,No referrer,2
859,/asp/Forum/forum_Posting.asp?id=557,No referrer,2
860,/asp/Forum/forum_Posting.asp?id=492,No referrer,2
861,/asp/Forum/forum_Posting.asp?id=129,No referrer,2
862,/asp/Forum/forum_Posting.asp?id=160,No referrer,2
863,/asp/Forum/forum_Posting.asp?id=1265,No referrer,2
864,/asp/Forum/forum_Posting.asp?id=2526,No referrer,2
865,/asp/Forum/forum_Posting.asp?id=489,No referrer,2
866,/asp/Forum/forum_Posting.asp?id=207,No referrer,2
867,/asp/Forum/forum_Posting.asp?id=2239,No referrer,2
868,/asp/Forum/forum_Posting.asp?id=249,No referrer,2
869,/asp/Forum/forum_Posting.asp?id=260,No referrer,2
870,/asp/Forum/forum_Posting.asp?id=631,No referrer,2
871,/asp/Forum/forum_Posting.asp?id=644,No referrer,2
872,/asp/Forum/forum_Posting.asp?id=1128,No referrer,2
873,/asp/Forum/forum_Posting.asp?id=670,No referrer,2
874,/asp/Forum/forum_Posting.asp?id=1120,No referrer,2
875,/asp/Games_Standings.asp?DivID=G13B,No referrer,2
876,/asp/Forum/forum_Posting.asp?id=568,No referrer,2
877,/asp/Forum/forum_Posting.asp?id=1173,No referrer,2
878,/asp/Forum/forum_Posting.asp?id=1131,No referrer,2
879,/asp/Forum/forum_Posting.asp?id=584,No referrer,2
880,/asp/Forum/forum_Posting.asp?id=1110,No referrer,2
881,/asp/Forum/forum_Posting.asp?id=339,No referrer,2
882,/asp/Forum/forum_Posting.asp?id=3332,No referrer,2
883,/asp/Forum/forum_Posting.asp?id=3623,No referrer,2
884,/asp/Forum/forum_Posting.asp?id=3246,No referrer,2
885,/asp/Forum/forum_Posting.asp?id=332,No referrer,2
886,/asp/Forum/forum_Posting.asp?id=474,No referrer,2
887,/asp/Games_Sched_ByClub_Print.asp?ClubNameSel=De
nofLions-,No referrer,2
888,/asp/Forum/forum_Posting.asp?id=405,No referrer,2
889,/asp/Forum/forum_Posting.asp?id=363,No referrer,2
890,/asp/Forum/forum_Posting.asp?id=459,No referrer,2
891,/asp/Forum/forum_Posting.asp?id=375,No referrer,2
892,/asp/Forum/forum_Posting.asp?id=475,No referrer,2
893,/asp/Forum/forum_Posting.asp?id=2904,No referrer,2
894,/asp/Games_Standings.asp?DivID=B10E,No referrer,2
895,/asp/Games_Sched.asp?TeamNameSel=Thistle-Smith,No referrer,2
896,/asp/Forum/forum_Posting.asp?id=2604,No referrer,2
897,/asp/Games_Sched.asp?TeamNameSel=Thistle-HarkesB
U13,No referrer,2
898,/asp/Forum/forum_Posting.asp?id=322,No referrer,2
899,/asp/Forum/forum_Posting.asp?id=3062,No referrer,2
900,/asp/Forum/forum_Posting.asp?id=3051,No referrer,2
901,/asp/Forum/forum_Posting.asp?id=2944,No referrer,2
902,/asp/Forum/forum_Posting.asp?id=296,No referrer,2
903,/asp/Forum/forum_Posting.asp?id=426,No referrer,2
904,/asp/Forum/forum_Posting.asp?id=823,No referrer,2
905,/asp/Forum/forum_Posting.asp?id=1002,No referrer,2
906,/asp/Forum/forum_Posting.asp?id=744,No referrer,2
907,/asp/Forum/forum_Posting.asp?id=1089,No referrer,2
908,/asp/Forum/forum_Posting.asp?id=1086,No referrer,2
909,/asp/Forum/forum_Posting.asp?id=755,No referrer,2
910,/asp/DatePicker.js,No referrer,2
911,/asp/Forum/forum_Posting.asp?id=812,No referrer,2
912,/asp/Forum/forum_Posting.asp?id=756,No referrer,2
913,/asp/Games_Sched.asp?TeamNameSel=Bayonne-Merdan,No referrer,2
914,/asp/Field_Directions.asp?ClubId=101&Field=BEN%2
0FRANKLIN%20MIDDLE%20SCHOOL,No referrer,2
915,/asp/Forum/forum_Posting.asp?id=1013,No referrer,2
916,/asp/Forum/forum_Posting.asp?id=931,No referrer,2
917,/asp/Forum/forum_Posting.asp?id=919,No referrer,2
918,/asp/Forum/forum_Posting.asp?id=107,No referrer,2
919,/asp/Forum/forum_Posting.asp?id=998,No referrer,2
920,/asp/Forum/forum_Posting.asp?id=827,No referrer,2
921,/asp/Forum/forum_Posting.asp?id=962,No referrer,2
922,/asp/Forum/forum_Posting.asp?id=916,No referrer,2
923,/asp/Field_Directions_List.asp?ClubId=198,No referrer,2
924,/asp/Field_Directions.asp?ClubId=108&Field=Pasca
ck%20Valley%20HS%20Field,No referrer,2
925,/asp/Forum/forum_Posting.asp?id=703,No referrer,2
926,/asp/Forum/forum_Posting.asp?id=753,No referrer,2
927,/asp/Forum/forum_Posting.asp?id=714,No referrer,2
928,/asp/Forum/forum_Posting.asp?id=751,No referrer,2
929,/asp/Field_Directions_List.asp?ClubId=164,No referrer,2
930,/asp/Forum/forum_Posting.asp?id=111,No referrer,2
931,/asp/Forum/forum_Posting.asp?id=732,No referrer,2
932,/asp/Forum/forum_Posting.asp?id=727,No referrer,2
933,/asp/Games_Standings.asp?DivId=B17A,No referrer,2
934,/asp/Forum/forum_Posting.asp?id=1103,No referrer,2
935,/asp/Forum/forum_Posting.asp?id=731,No referrer,2
936,/asp/Forum/forum_Posting.asp?id=721,No referrer,2
937,/asp/Field_Directions.asp?ClubId=67&Field=KETLER
%20FIELD%20B,No referrer,1
938,/History/Hst_Main.asp,No referrer,1
939,/asp/Field_Directions.asp?ClubId=68&Field=16th%2
0Street%20Park%20Small%20Sided,No referrer,1
940,/asp/Forum/forum_Posting.asp?id=700,No referrer,1
941,/asp/Field_Directions.asp?ClubId=105&Field=DEHAR
T%20PARK,No referrer,1
942,/asp/Forum/forum_Posting.asp?id=706,No referrer,1
943,/doc,No referrer,1
944,/asp/Clubs_Display.asp?ClubId=205,No referrer,1
945,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-TBD
-GU08,No referrer,1
946,/docs/Fall2008DivisionChampions,No referrer,1
947,/asp/Field_Directions.asp?ClubId=105&Field=NEW%2
0WATERLANDS%20PARK,No referrer,1
948,/asp/Field_Directions.asp?ClubId=186&Field=JFK+S
tadium,No referrer,1
949,/info.txt,No referrer,1
950,/Directions_club_list.asp,No referrer,1
951,/asp/Field_Directions.asp?ClubId=65&Field=Covena
nt%20Christian%20Church,No referrer,1
952,/asp/Field_Directions.asp?ClubId=144&Field=Brook
dale%20Park%20B,No referrer,1
953,/_vti_bin/shtml.dll/rules_competition4.htm/map,No referrer,1
954,/asp/Forum/forum_Posting.asp?id=735,No referrer,1
955,/asp/Games_Sched.asp?TeamNameSel=Bayonne-Hernand
ez,No referrer,1
956,/asp/Forum/forum_Posting.asp?id=737,No referrer,1
957,/Clubs_List.asp,No referrer,1
958,/asp/Field_Directions.asp?ClubId=98&amp;Field=Pr
esentation+Church,No referrer,1
959,/asp/field_directions.asp?clubid=108&field=van+s
aun+park,No referrer,1
960,/asp/field_directions.asp?clubid=108&field=cente
nnial+field+%232,No referrer,1
961,/asp/field_directions.asp?clubid=170&field=lyndh
urst+high+school-small,No referrer,1
962,/asp/Forum/forum_Posting.asp?id=1092,No referrer,1
963,/asp/coaches_list_bydiv.asp,No referrer,1
964,/asp/field_directions.asp?clubid=105&field=borde
n+park+field+%232,No referrer,1
965,/asp/field_directions.asp?clubid=104&field=alpin
e+church+st+field,No referrer,1
966,/asp/coaches_list.asp?mode=0&clubid=78,No referrer,1
967,/asp/field_directions.asp?clubid=67&field=memori
al+(memorial+wt),No referrer,1
968,/asp/field_directions.asp?clubid=192&field=north
+caldwell+-+west+essex+upper,No referrer,1
969,/asp/field_directions.asp?clubid=77&field=van+sa
un+park,No referrer,1
970,/asp/field_directions.asp?clubid=182&field=hacke
nsack+high+school+soccer+field,No referrer,1
971,/asp/field_directions.asp?clubid=182&field=johns
on+park+2+turf,No referrer,1
972,/asp/field_directions.asp?clubid=192&field=magnu
son+field,No referrer,1
973,/asp/field_directions.asp?clubid=84&field=kenned
y+field,No referrer,1
974,/asp/Field_Directions.asp?ClubId=108&Field=EMERS
ON%20HIGH%20SCHOOL,No referrer,1
975,/asp/Field_Directions.asp?ClubId=108&Field=Field
stone%20Field,No referrer,1
976,/asp/adm/adm_fine_display.asp,No referrer,1
977,/asp/app_teams_mtrx.asp,No referrer,1
978,/asp/Field_Directions.asp?ClubId=99&Field=REAGAN
+FIELD+-+3RD+STREET,No referrer,1
979,/asp/Field_Directions.asp?ClubId=108&Field=NORTH
ERN%20VALLEY%20AT%20OLD%20TAPPAN%20(NVOT,No referrer,1
980,/asp/Field_Directions.asp?ClubId=101&Field=Citiz
en,No referrer,1
981,/asp/clubs_display.asp?clubid=65,No referrer,1
982,/asp/clubs_display.asp?clubid=111,No referrer,1
983,/asp/Field_Directions.asp?ClubId=96&Field=Ramapo
%20Ridge%20School%20-%20Mahwah,No referrer,1
984,/asp/Field_Directions.asp?ClubId=98&Field=Lions+
Park+%231,No referrer,1
985,/asp/Field_Directions.asp?ClubId=98&Field=Crestw
ood%20Upper%20Field,No referrer,1
986,/asp/clubs_display.asp?clubid=103,No referrer,1
987,/asp/Field_Directions.asp?ClubId=68&Field=DiDome
nico%2816th+Street%29,No referrer,1
988,/asp/Field_Directions.asp?ClubId=93&Field=Fair%2
0Lawn%20High%20School,No referrer,1
989,/asp/Games_Standings.asp?DivID=G10D,No referrer,1
990,/asp/Field_Directions.asp?ClubId=89&Field=Eastbr
ook%20Field,No referrer,1
991,/asp/Field_Directions.asp?ClubId=112&Field=MOST%
20BLESSED%20SACRAMENT,No referrer,1
992,/asp/Coaches_List.asp?Mode=0&amp;ClubId=106,No referrer,1
993,/contact_us,No referrer,1
994,/asp/Games_Standings.asp?DivID=G13P,No referrer,1
995,/asp/Games_Sched_Print.asp?TeamName=Sportfriends
SC-Thomas,No referrer,1
996,/asp/Field_Directions.asp?ClubId=73&Field=Colema
n%20School,No referrer,1
997,/asp/Games_Sched_Print.asp?TeamName=NoValleySC-O
%20Reilly,No referrer,1
998,/asp/Field_Directions.asp?ClubId=84&Field=Kenned
y%20Field,No referrer,1
999,/asp/Games_Standings.asp?DivID=B09C,No referrer,1
1000,/asp/Coaches_List.asp?Mode=0&ClubId=188,No referrer,1
1001,/asp/field_directions.asp?clubid=84&field=tracks
ide+field,No referrer,1
1002,/asp/field_directions_list.asp?clubid=111,No referrer,1
1003,/asp/field_directions_list.asp?clubid=105,No referrer,1
1004,/asp/field_directions_list.asp?clubid=96,No referrer,1
1005,/asp/field_directions_list.asp?clubid=98,No referrer,1
1006,/asp/field_directions.asp?clubid=93&field=west+m
oreland+middle+school,No referrer,1
1007,/asp/field_directions.asp?clubid=96&field=contin
ental+soldiers,No referrer,1
1008,/asp/referee/Ref_Report_Print.asp?GameId=483,No referrer,1
1009,/asp/Field_Directions.asp?ClubId=102&Field=Hamil
ton%20Park,No referrer,1
1010,/asp/games_standings.asp?divid=g10c,No referrer,1
1011,/asp/referee/Ref_Report_Print.asp?GameId=296,No referrer,1
1012,/asp/games_sched_byfld.asp,No referrer,1
1013,/asp/games_standings.asp?divid=b11p,No referrer,1
1014,/asp/games_standings.asp?divid=g09e,No referrer,1
Other Errors Report
NO.,Error Code,Request,Referrer,Count
1,501,/assets,No referrer,2520
2,501,/docs,No referrer,954
3,501,/,No referrer,928
4,501,/DOCS,No referrer,90
5,500,/loginAction.cfm,No referrer,24


Top Geographic Regions Report
Most Active Countries
Rank#,Countries,Visitors,Page Views,File Downloads,Total Data Transferred
1,United States of America,366119,1973577 (99.17%),14079 (99.04%),0.00 KB (0.00%)
2,Canada,1656,10018 (0.50%),53 (0.37%),0.00 KB (0.00%)
3,China,671,722 (0.04%),3 (0.02%),0.00 KB (0.00%)
4,United Kingdom,596,1622 (0.08%),25 (0.18%),0.00 KB (0.00%)
5,Switzerland,592,508 (0.03%),7 (0.05%),0.00 KB (0.00%)
6,Germany,327,700 (0.04%),0 (0.00%),0.00 KB (0.00%)
7,Local IP addresses,274,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
8,France,98,674 (0.03%),7 (0.05%),0.00 KB (0.00%)
9,Austria,78,339 (0.02%),5 (0.04%),0.00 KB (0.00%)
10,Australia,73,130 (0.01%),0 (0.00%),0.00 KB (0.00%)
11,the European Union,70,204 (0.01%),12 (0.08%),0.00 KB (0.00%)
12,Korea (Republic Of),59,49 (0.00%),0 (0.00%),0.00 KB (0.00%)
13,Sweden,48,107 (0.01%),0 (0.00%),0.00 KB (0.00%)
14,Taiwan (Province Of China),46,58 (0.00%),0 (0.00%),0.00 KB (0.00%)
15,Saudi Arabia,44,122 (0.01%),0 (0.00%),0.00 KB (0.00%)
16,Spain,31,80 (0.00%),6 (0.04%),0.00 KB (0.00%)
17,Hong Kong,25,49 (0.00%),0 (0.00%),0.00 KB (0.00%)
18,Brazil,25,4 (0.00%),2 (0.01%),0.00 KB (0.00%)
19,Japan,21,73 (0.00%),0 (0.00%),0.00 KB (0.00%)
20,Mexico,19,3 (0.00%),0 (0.00%),0.00 KB (0.00%)
21,Italy,16,81 (0.00%),0 (0.00%),0.00 KB (0.00%)
22,Romania,15,18 (0.00%),8 (0.06%),0.00 KB (0.00%)
23,Singapore,13,45 (0.00%),2 (0.01%),0.00 KB (0.00%)
24,Belgium,10,142 (0.01%),6 (0.04%),0.00 KB (0.00%)
25,Netherlands,10,523 (0.03%),0 (0.00%),0.00 KB (0.00%)
26,Turkey,9,4 (0.00%),0 (0.00%),0.00 KB (0.00%)
27,South Africa,8,38 (0.00%),0 (0.00%),0.00 KB (0.00%)
28,India,8,21 (0.00%),0 (0.00%),0.00 KB (0.00%)
29,Israel,7,3 (0.00%),0 (0.00%),0.00 KB (0.00%)
30,Norway,5,10 (0.00%),0 (0.00%),0.00 KB (0.00%)
31,Slovenia,5,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
32,Finland,5,25 (0.00%),0 (0.00%),0.00 KB (0.00%)
33,Denmark,5,47 (0.00%),0 (0.00%),0.00 KB (0.00%)
34,Czech Republic,4,6 (0.00%),0 (0.00%),0.00 KB (0.00%)
35,United Arab Emirates,4,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
36,Jordan,4,2 (0.00%),0 (0.00%),0.00 KB (0.00%)
37,Lithuania,4,4 (0.00%),0 (0.00%),0.00 KB (0.00%)
38,Portugal,4,7 (0.00%),0 (0.00%),0.00 KB (0.00%)
39,Indonesia,4,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
40,Russian Federation,3,1 (0.00%),0 (0.00%),0.00 KB (0.00%)
41,Ukraine,3,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
42,Unknown,3,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
43,Estonia,3,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
44,Uruguay,2,15 (0.00%),0 (0.00%),0.00 KB (0.00%)
45,Thailand,2,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
46,Argentina,2,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
47,Iran (islamic Republic Of),2,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
48,Malaysia,2,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
49,Costa Rica,2,4 (0.00%),0 (0.00%),0.00 KB (0.00%)
50,Croatia (local Name: Hrvatska),2,13 (0.00%),0 (0.00%),0.00 KB (0.00%)
51,Bahrain,2,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
52,Cambodia,1,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
53,Bangladesh,1,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
54,Viet Nam,1,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
55,Bulgaria,1,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
56,Puerto Rico,1,8 (0.00%),0 (0.00%),0.00 KB (0.00%)
57,Monaco,1,8 (0.00%),0 (0.00%),0.00 KB (0.00%)
58,Luxembourg,1,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
59,Poland,1,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
60,Dominican Republic,1,3 (0.00%),0 (0.00%),0.00 KB (0.00%)
61,Egypt,1,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
62,Hungary,1,0 (0.00%),0 (0.00%),0.00 KB (0.00%)
63,Ethiopia,1,1 (0.00%),0 (0.00%),0.00 KB (0.00%)
Top US States
Rank#,State,Visitors,Total Data Transferred
Top US Cities
Rank#,City,State,Visitors,Total Data Transferred


